CustomerID,Monetary,NTransactions,TotItems,cat_0,cat_1,cat_2,UniqueItems,E-Sale
17935,145.79,28,82,60,21,1,28,4.48
17936,389.84,68,262,239,17,6,68,5.63
17937,4301.22,43,1754,1094,510,150,19,3.57
17939,99.14,12,40,27,13,0,12,3.2
17940,4106.44,18,9755,9754,0,1,6,0.03
17941,304.56,2,252,252,0,0,2,0.98
17942,77.5,2,38,38,0,0,2,0.89
17946,149.58,18,75,66,5,4,18,3.07
17947,176.68,9,168,168,0,0,9,3.0
17948,358.56,1,144,0,144,0,1,-0.0
17949,58510.48,69,30546,23372,5169,2005,29,4.22
17950,482.2,69,366,298,58,10,63,5.26
17951,1008.54,20,616,570,42,4,18,3.53
17954,2332.72,474,2234,2020,199,15,326,7.77
17955,557.3,19,273,227,5,41,14,3.16
17956,12.75,1,1,0,0,1,1,-0.0
17957,111.68,31,287,277,10,0,31,4.16
17958,508.46,7,84,26,24,34,7,2.44
17960,73.78,26,41,28,13,0,26,4.35
17961,1296.44,248,560,410,118,32,211,6.67
17962,102.83,33,128,118,9,1,33,4.43
17964,471.7,88,301,258,32,11,84,5.78
17965,2622.57,323,1556,1220,284,52,274,7.4
17966,1098.43,68,2571,2558,10,3,53,5.09
17967,123.07,41,80,68,9,3,41,4.87
17968,277.35,74,160,133,26,1,74,5.95
17969,228.2,14,152,134,12,6,14,3.26
17970,582.59,27,525,476,43,6,27,4.11
17972,136.04,30,37,16,18,3,30,4.5
17973,337.04,15,176,132,40,4,15,3.47
17974,740.79,146,519,446,68,5,143,6.75
17975,4488.81,287,1568,916,577,75,189,6.58
17976,353.19,56,106,47,55,4,56,5.53
17977,288.14,19,342,320,15,7,19,3.22
17978,300.92,12,499,472,25,2,12,3.12
17979,757.71,127,397,285,104,8,116,6.36
17980,811.45,30,682,636,45,1,23,4.32
17984,152.68,48,98,80,16,2,48,4.89
17985,634.95,20,183,66,113,4,20,4.08
17986,20.8,1,10,10,0,0,1,-0.0
17987,198.57,13,261,261,0,0,13,3.45
17988,201.12,38,43,20,16,7,37,4.51
17990,630.84,29,414,318,96,0,27,4.19
17991,93.35,5,25,0,23,2,4,1.72
17994,678.49,78,497,452,43,2,63,5.51
17995,76.1,2,133,125,8,0,2,0.54
17997,1970.67,163,2298,2155,119,24,133,6.15
17999,382.06,88,221,168,49,4,87,5.96
18001,417.23,57,363,327,29,7,56,5.11
18004,169.47,32,78,56,16,6,32,4.48
18005,249.72,52,93,62,26,5,52,5.17
18006,444.68,21,220,180,37,3,21,4.21
18008,2116.19,27,1581,1555,10,16,24,4.02
18009,257.34,31,126,92,27,7,31,4.34
18010,174.8,14,60,46,2,12,14,3.07
18011,102.79,28,71,56,14,1,28,4.37
18013,187.29,31,285,278,7,0,31,4.58
18014,166.42,29,68,45,21,2,29,4.58
18015,120.03,46,157,152,5,0,46,5.15
18016,1483.56,122,1029,869,131,29,90,6.04
18017,523.0,3,300,300,0,0,1,-0.0
18018,122.14,29,55,38,12,5,29,3.88
18019,38.45,5,7,0,6,1,5,2.23
18022,668.11,141,736,684,49,3,141,6.66
18024,389.78,21,184,137,44,3,21,3.88
18027,115.31,21,78,58,20,0,21,4.13
18030,230.65,9,67,30,31,6,8,2.36
18032,73.5,5,42,42,0,0,5,2.29
18033,97.97,32,253,244,9,0,32,4.52
18034,422.88,107,561,549,12,0,99,6.22
18035,730.4,45,611,583,26,2,44,4.83
18036,405.62,91,234,177,57,0,77,5.94
18037,70.02,19,20,13,4,3,19,3.54
18040,357.2,19,148,96,50,2,18,3.96
18041,4183.39,443,3819,3603,184,32,285,7.53
18042,165.05,7,33,13,14,6,7,2.61
18043,559.51,110,282,226,46,10,106,6.26
18044,2088.6,127,1033,771,190,72,88,5.63
18045,189.4,43,142,119,19,4,43,4.91
18048,172.29,7,127,115,12,0,6,2.39
18050,74.4,5,40,32,8,0,5,2.11
18053,300.02,20,302,264,36,2,20,3.7
18055,6784.19,354,2455,1262,1080,113,223,7.1
18056,363.65,19,211,180,26,5,19,2.89
18058,170.16,3,88,24,64,0,3,1.25
18059,306.46,18,258,224,32,2,17,3.58
18061,2119.41,46,955,666,193,96,18,3.19
18062,720.52,27,396,316,51,29,23,3.83
18064,814.0,7,384,220,164,0,7,2.74
18065,2392.83,137,1027,718,244,65,110,6.17
18066,318.0,10,108,34,74,0,10,3.22
18067,396.33,36,189,140,42,7,36,4.76
18068,101.7,1,6,0,0,6,1,-0.0
18069,2036.67,453,1311,1061,233,17,334,7.87
18071,453.0,25,260,224,32,4,23,4.06
18072,247.44,18,288,288,0,0,18,3.99
18073,3817.52,67,3104,2950,120,34,22,3.77
18074,489.6,13,190,100,80,10,13,3.33
18075,2611.75,142,1464,1077,347,40,97,5.94
18077,2633.01,222,1878,1516,362,0,101,5.86
18078,336.13,29,145,74,62,9,27,4.22
18079,3651.97,120,7432,7416,16,0,99,6.05
18080,1231.5,2,642,312,330,0,2,0.91
18081,343.45,17,195,134,58,3,14,3.22
18082,703.37,62,621,553,60,8,62,5.39
18084,90.48,1,312,312,0,0,1,-0.0
18085,689.95,29,265,140,125,0,25,4.17
18086,101.34,7,106,94,12,0,7,2.42
18087,852.8,1,1,0,0,1,1,-0.0
18088,167.67,35,109,88,18,3,35,4.32
18092,9068.26,89,4252,2408,1702,142,28,4.24
18093,2106.52,36,1392,1172,220,0,31,4.69
18094,3017.3,70,2518,2160,342,16,39,4.9
18095,580.05,21,419,336,80,3,20,3.44
18096,911.15,173,825,736,79,10,157,6.71
18097,2697.8,106,1686,1330,314,42,65,5.47
18099,168.31,19,149,142,6,1,19,3.5
18101,223.65,37,88,57,25,6,37,4.86
18102,259657.3,431,64124,21610,39133,3381,150,6.63
18104,754.64,38,362,288,34,40,38,4.69
18105,113.48,18,46,20,25,1,18,3.78
18106,430.7,33,128,38,72,18,33,4.67
18108,271.0,17,84,38,38,8,17,3.84
18109,8052.97,435,4237,3322,521,394,119,5.59
18110,236.3,33,86,30,54,2,33,4.75
18112,352.69,26,255,217,27,11,26,4.15
18113,76.32,1,72,72,0,0,1,-0.0
18114,220.1,28,55,26,22,7,28,4.35
18116,1418.03,368,848,664,154,30,230,7.11
18117,320.72,68,618,605,13,0,68,5.55
18118,5653.82,1252,2882,2153,655,74,424,7.88
18119,181.12,29,125,89,34,2,29,4.37
18120,111.15,17,31,9,18,4,17,3.87
18121,673.1,30,450,411,39,0,28,4.48
18122,1826.21,340,1234,999,224,11,239,7.25
18123,589.44,34,594,594,0,0,31,4.78
18125,1142.99,187,804,670,130,4,164,7.0
18126,206.83,52,144,113,30,1,52,5.31
18127,348.73,43,188,146,36,6,41,4.32
18129,112.55,13,48,31,16,1,13,3.23
18130,1059.39,70,824,737,80,7,58,5.27
18133,931.5,1,1350,1350,0,0,1,-0.0
18135,681.91,19,349,282,67,0,11,2.95
18136,784.33,38,379,274,103,2,34,4.79
18138,152.65,8,38,12,16,10,8,2.76
18139,8438.34,159,5557,4405,1152,0,35,4.69
18142,1019.52,15,1276,1260,16,0,9,2.88
18143,1000.16,61,570,456,101,13,59,5.48
18144,2888.75,43,1343,1068,229,46,27,4.45
18145,2861.55,217,2625,2441,179,5,174,6.78
18146,160.35,10,153,132,21,0,10,2.82
18147,179.34,7,203,195,8,0,7,2.39
18149,612.08,16,310,247,61,2,11,3.23
18150,566.58,37,332,258,74,0,29,4.47
18151,653.35,38,355,294,52,9,38,4.73
18154,399.19,21,255,230,22,3,15,3.07
18155,371.62,25,266,222,44,0,19,3.85
18156,734.94,118,301,176,122,3,100,6.33
18158,453.4,34,354,346,8,0,24,4.45
18159,530.15,23,139,86,27,26,23,4.07
18160,638.06,39,294,210,70,14,37,4.76
18161,1618.69,80,812,621,168,23,49,4.52
18164,399.65,24,184,129,48,7,24,4.22
18165,302.46,10,254,228,26,0,10,2.62
18167,1384.86,37,382,66,304,12,24,4.38
18168,1169.94,128,594,444,122,28,97,5.8
18169,202.65,9,61,22,35,4,9,2.71
18170,980.31,38,409,224,165,20,29,4.19
18171,1231.31,54,481,354,78,49,43,4.81
18172,7561.68,189,3184,1832,1228,124,100,6.09
18173,2106.84,31,1220,912,308,0,23,4.08
18174,104.0,1,50,50,0,0,1,-0.0
18176,476.35,30,283,228,49,6,30,4.39
18177,1341.42,73,710,653,57,0,53,5.46
18178,1590.81,97,983,820,158,5,80,5.94
18179,1793.17,90,1360,1215,120,25,86,5.82
18180,1843.75,119,1721,1540,178,3,108,6.06
18181,382.8,40,146,88,54,4,40,4.96
18183,632.07,37,371,296,67,8,36,4.69
18184,49.8,1,60,60,0,0,1,-0.0
18185,304.25,17,183,150,25,8,17,3.42
18188,2001.04,71,1168,896,260,12,63,5.58
18189,1090.24,68,566,436,106,24,65,5.43
18190,284.46,15,140,94,40,6,14,3.29
18191,207.8,7,140,128,0,12,7,2.17
18192,957.97,45,339,200,112,27,45,5.19
18193,243.76,16,124,84,37,3,16,3.39
18194,973.84,7,632,408,224,0,7,2.58
18196,689.13,139,433,354,70,9,131,6.51
18198,5425.56,158,4074,3608,438,28,81,5.68
18200,163.8,29,111,94,17,0,29,4.42
18202,1396.99,68,581,379,168,34,55,5.25
18203,160.42,19,43,21,18,4,19,3.93
18204,1993.7,186,1200,1033,129,38,159,6.87
18205,517.36,32,192,124,56,12,30,4.52
18209,139.1,8,58,42,16,0,8,2.78
18210,2621.38,134,1398,1106,234,58,109,6.13
18211,600.07,42,359,283,66,10,37,4.62
18212,248.42,30,101,53,44,4,30,4.42
18213,232.48,15,232,224,8,0,15,3.45
18215,299.34,13,118,66,48,4,13,3.53
18216,481.75,26,200,142,47,11,26,4.11
18217,621.75,31,491,440,51,0,27,4.23
18218,662.08,20,584,570,14,0,17,3.65
18219,2069.77,114,885,595,244,46,58,4.98
18220,305.28,2,288,288,0,0,2,1.0
18221,1041.61,64,791,702,82,7,59,4.91
18222,443.0,19,335,313,15,7,19,3.43
18223,6484.54,272,2948,2242,654,52,116,6.15
18224,158.95,10,69,42,27,0,10,3.09
18225,5509.12,267,3244,2743,464,37,150,6.57
18226,5228.05,242,3466,3163,282,21,141,6.48
18227,93.75,5,21,12,4,5,5,2.01
18228,779.9,30,238,100,136,2,23,4.26
18229,7276.9,164,2488,1710,552,226,66,5.32
18230,2810.2,86,1316,984,332,0,32,4.57
18231,2083.27,117,821,587,178,56,106,6.26
18232,592.97,37,302,219,77,6,31,4.42
18233,440.0,1,4,0,0,4,1,-0.0
18235,1796.48,104,1578,1436,128,14,100,5.88
18236,882.24,49,403,265,130,8,42,4.91
18237,987.1,61,622,572,39,11,40,4.63
18239,1561.61,88,795,591,194,10,80,5.9
18240,422.58,6,126,48,78,0,6,2.16
18241,2073.09,104,1051,780,240,31,60,5.38
18242,2232.49,78,1017,688,304,25,72,5.71
18245,2567.06,175,1788,1440,319,29,153,6.6
18246,596.1,4,166,0,150,16,3,1.45
18248,804.02,47,511,431,66,14,39,4.21
18249,95.34,8,128,120,8,0,8,2.47
18250,349.27,21,199,160,34,5,21,3.84
18251,4314.72,16,7824,7752,72,0,16,3.35
18252,526.67,90,239,182,45,12,90,5.94
18255,103.3,6,74,62,12,0,6,2.43
18257,2337.63,118,1041,792,226,23,97,6.25
18259,2338.6,42,714,306,408,0,27,4.55
18260,2643.2,133,1478,1140,303,35,86,5.78
18261,324.24,21,146,90,55,1,19,3.9
18262,149.48,13,182,182,0,0,13,3.41
18263,1213.16,61,1468,1456,12,0,59,5.61
18265,771.51,44,309,202,91,16,43,5.06
18268,25.5,1,2,0,0,2,1,-0.0
18269,168.6,7,76,48,28,0,7,2.65
18270,283.15,11,101,60,38,3,11,3.0
18272,3078.58,166,2050,1702,338,10,99,6.07
18273,204.0,3,80,0,80,0,1,-0.0
18274,175.92,11,88,66,21,1,11,2.98
18276,335.86,14,186,162,12,12,14,3.37
18277,110.38,8,68,60,8,0,8,2.55
18278,173.9,9,66,36,30,0,9,2.98
18280,180.6,10,45,0,40,5,10,3.16
18281,80.82,7,54,46,6,2,7,1.7
18282,178.05,12,103,68,31,4,12,3.01
18283,2094.88,689,1397,1271,122,4,263,7.44
18287,1837.28,69,1586,1510,72,4,59,5.51
